Datetime,PM2.5,PM10,NO,NO2,NOx,CO,O3,Benzene,Toluene,AQI,AQI_Bucket
2024-10-04,89.64,188.81,13.04,8.26,21.29,1.19,26.34,4.98,5.93,198.8,Moderate
2024-10-04,,,0,,,,,4.98,5.93,,Severe
2024-10-05,57.51,158.16,18.13,6.83,26.14,1.16,19.29,0.79,3.44,139.0,Moderate
2024-10-05,,,0,,,,,0.79,3.44,,Severe
2024-10-06,49.15,125.81,25.08,4.68,29.76,0.99,23.25,3.54,11.28,117.5,Moderate
2024-10-06,,,0,,,,,3.54,11.28,,Severe
2024-10-07,58.71,129.51,24.05,3.43,27.22,1.0,23.88,16.1,22.05,119.9,Moderate
2024-10-07,,,0,,,,,16.1,22.05,,Severe
2024-10-08,95.16,184.95,23.06,3.58,26.34,1.11,29.44,1.48,15.76,215.2,Poor
2024-10-08,,,0,,,,,1.48,15.76,,Severe
2024-10-09,,,0,,,,,12.52,24.4,,Severe
2024-10-09,77.01,137.39,18.02,12.17,28.77,1.06,29.29,12.52,24.4,155.7,Moderate
2024-10-10,59.99,115.2,6.11,17.31,23.42,1.01,27.2,9.13,20.14,110.4,Moderate
2024-10-10,,,0,,,,,9.13,20.14,,Severe
2024-10-11,,,0,,,,,15.61,27.93,,Severe
2024-10-11,72.35,130.2,16.45,15.71,26.45,1.04,28.65,15.61,27.93,139.7,Moderate
2024-10-12,,,0,,,,,11.64,14.55,,Severe
2024-10-12,92.76,185.02,16.02,14.06,30.07,1.23,28.98,11.64,14.55,207.0,Poor
2024-10-13,,,0,,,,,7.72,16.25,,Severe
2024-10-13,120.73,231.28,18.67,14.11,32.78,1.45,29.91,7.72,16.25,187.6,Moderate
2024-10-14,141.24,244.57,17.77,13.95,31.72,1.52,27.91,18.44,18.38,316.5,Very Poor
2024-10-14,,,0,,,,,18.44,18.38,,Severe
2024-10-15,115.37,218.93,10.74,14.27,25.01,1.35,30.49,5.96,8.14,284.2,Poor
2024-10-15,,,0,,,,,5.96,8.14,,Severe
2024-10-16,,,0,,,,,18.95,21.14,,Severe
2024-10-16,120.17,242.35,10.97,15.57,26.54,1.45,37.79,18.95,21.14,194.9,Moderate
2024-10-17,196.56,333.79,18.49,15.84,34.32,1.77,43.49,1.05,24.07,359.0,Very Poor
2024-10-17,,,0,,,,,1.05,24.07,,Severe
2024-10-18,,,0,,,,,14.2,25.35,,Severe
2024-10-18,170.94,309.83,31.38,11.73,40.94,2.05,42.68,14.2,25.35,339.3,Very Poor
2024-10-19,,,0,,,,,1.03,14.52,,Severe
2024-10-19,154.28,275.6,42.33,5.93,45.95,1.85,41.19,1.03,14.52,326.5,Very Poor
2024-10-20,,,0,,,,,14.57,7.64,,Severe
2024-10-20,191.85,289.44,25.01,6.21,30.48,1.63,45.66,14.57,7.64,355.4,Very Poor
2024-10-21,,,0,,,,,1.36,27.19,,Severe
2024-10-21,178.07,256.74,14.62,6.79,21.39,1.5,34.56,1.36,27.19,344.8,Very Poor
2024-10-22,,,0,,,,,10.53,8.71,,Severe
2024-10-22,214.7,351.28,31.53,10.42,41.48,1.63,29.23,10.53,8.71,372.9,Very Poor
2024-10-23,,,0,,,,,12.63,15.3,,Severe
2024-10-23,251.72,347.62,13.14,19.41,29.82,1.38,15.73,12.63,15.3,401.3,Severe
2024-10-24,160.39,232.69,12.35,16.34,23.82,1.02,15.6,12.82,20.68,331.2,Very Poor
2024-10-24,,,0,,,,,12.82,20.68,,Severe
2024-10-25,,,0,,,,,17.31,1.74,,Severe
2024-10-25,166.69,244.17,7.28,14.98,22.17,0.98,12.44,17.31,1.74,336.1,Very Poor
2024-10-26,291.73,426.09,42.7,7.93,47.01,2.29,22.07,14.89,23.76,417.2,Severe
2024-10-26,,,0,,,,,14.89,23.76,,Severe
2024-10-27,,,0,,,,,8.99,3.19,,Severe
2024-10-27,222.43,313.38,54.11,15.54,64.89,2.2,39.69,8.99,3.19,378.8,Very Poor
2024-10-28,,,0,,,,,19.22,5.65,,Severe
2024-10-28,154.97,225.29,25.74,13.46,36.51,1.32,29.3,19.22,5.65,327.1,Very Poor
2024-10-29,,,0,,,,,13.31,10.02,,Severe
2024-10-29,146.21,221.58,42.17,9.47,49.27,1.54,26.94,13.31,10.02,320.3,Very Poor
2024-10-30,209.91,330.6,33.46,5.98,38.51,1.66,26.94,11.01,9.56,369.2,Very Poor
2024-10-30,,,0,,,,,11.01,9.56,,Severe
2024-10-31,243.73,313.22,18.96,10.97,29.88,1.25,16.82,14.42,22.76,395.2,Very Poor
2024-10-31,,,0,,,,,14.42,22.76,,Severe
2024-11-01,210.99,317.21,22.53,15.8,38.33,1.33,13.53,12.7,9.36,370.1,Very Poor
2024-11-01,,,0,,,,,12.7,9.36,,Severe
2024-11-02,319.7,417.49,36.05,12.13,46.52,1.8,11.08,9.17,12.98,428.3,Severe
2024-11-02,,,0,,,,,9.17,12.98,,Severe
2024-11-03,217.7,348.79,36.28,9.72,45.29,1.81,11.84,3.54,1.99,375.2,Very Poor
2024-11-03,,,0,,,,,3.54,1.99,,Severe
2024-11-04,,,0,,,,,0.98,25.03,,Severe
2024-11-04,232.44,411.39,41.43,11.41,52.83,2.03,11.45,0.98,25.03,386.5,Very Poor
2024-11-05,,,0,,,,,17.49,19.21,,Severe
2024-11-05,225.75,397.72,61.63,18.21,70.17,2.69,24.14,17.49,19.21,381.4,Very Poor
2024-11-06,213.59,360.65,53.38,21.51,51.65,2.45,60.85,4.83,24.83,372.1,Very Poor
2024-11-06,,,0,,,,,4.83,24.83,,Severe
2024-11-07,,,0,,,,,5.9,4.55,,Severe
2024-11-07,230.28,374.89,47.28,22.81,49.27,2.54,73.54,5.9,4.55,384.9,Very Poor
2024-11-08,208.7,347.99,29.41,16.91,32.65,2.79,65.96,5.35,23.08,368.3,Very Poor
2024-11-08,,,0,,,,,5.35,23.08,,Severe
2024-11-09,164.22,278.37,27.35,14.54,26.13,2.16,82.93,12.09,1.65,334.2,Very Poor
2024-11-09,,,0,,,,,12.09,1.65,,Severe
2024-11-10,188.99,323.11,17.28,11.96,20.0,1.83,74.99,19.2,11.38,353.2,Very Poor
2024-11-10,,,0,,,,,19.2,11.38,,Severe
2024-11-11,207.8,351.8,24.16,15.98,26.77,2.21,54.48,13.4,5.73,367.6,Very Poor
2024-11-11,,,0,,,,,13.4,5.73,,Severe
2024-11-12,194.89,317.64,24.67,15.05,25.46,1.88,37.93,5.9,26.36,357.7,Very Poor
2024-11-12,,,0,,,,,5.9,26.36,,Severe
2024-11-13,364.61,545.39,12.2,11.19,15.66,2.55,37.44,12.47,21.95,468.0,Severe
2024-11-13,,,0,,,,,12.47,21.95,,Severe
2024-11-14,,,0,,,,,18.5,20.4,,Severe
2024-11-14,225.28,379.62,17.81,29.01,29.66,2.64,30.77,18.5,20.4,381.0,Very Poor
2024-11-15,287.77,515.05,14.96,23.72,22.96,2.28,43.02,10.67,29.46,450.2,Severe
2024-11-15,,,0,,,,,10.67,29.46,,Severe
2024-11-16,,,0,,,,,3.94,21.94,,Severe
2024-11-16,381.36,623.82,19.67,27.94,27.29,2.59,38.85,3.94,21.94,452.8,Severe
2024-11-17,352.78,514.88,22.91,28.53,24.31,2.6,34.82,4.36,16.45,450.1,Severe
2024-11-17,,,0,,,,,4.36,16.45,,Severe
2024-11-18,553.51,741.34,3.27,27.23,14.29,2.76,37.14,18.33,20.56,109.3,Moderate
2024-11-18,,,0,,,,,18.33,20.56,,Severe
2024-11-19,,,0,,,,,15.07,27.92,,Severe
2024-11-19,337.13,505.21,10.71,27.3,16.31,2.23,33.66,15.07,27.92,444.5,Severe
2024-11-20,259.38,415.52,4.98,29.16,14.27,1.92,42.4,18.02,27.38,404.3,Severe
2024-11-20,,,0,,,,,18.02,27.38,,Severe
2024-11-21,226.88,404.05,19.02,18.05,19.4,2.17,37.51,13.93,18.48,382.3,Very Poor
2024-11-21,,,0,,,,,13.93,18.48,,Severe
2024-11-22,,,0,,,,,6.9,27.57,,Severe
2024-11-22,289.87,442.98,9.88,25.89,17.25,1.13,34.2,6.9,27.57,416.5,Severe
2024-11-23,240.76,414.64,20.44,31.1,33.16,1.86,47.24,5.24,11.75,392.9,Very Poor
2024-11-23,,,0,,,,,5.24,11.75,,Severe
2024-11-24,149.64,267.53,29.11,44.06,46.91,1.4,28.35,6.22,13.17,323.0,Very Poor
2024-11-24,,,0,,,,,6.22,13.17,,Severe
2024-11-25,243.47,372.62,10.83,37.36,28.49,0.68,26.25,16.24,13.03,395.0,Very Poor
2024-11-25,,,0,,,,,16.24,13.03,,Severe
2024-11-26,,,0,,,,,5.28,25.35,,Severe
2024-11-26,166.42,275.04,8.26,32.04,23.76,0.56,26.58,5.28,25.35,335.9,Very Poor
2024-11-27,,,0,,,,,9.52,18.44,,Severe
2024-11-27,173.07,293.01,10.33,33.56,26.25,1.1,28.67,9.52,18.44,341.0,Very Poor
2024-11-28,187.23,318.89,15.01,30.84,28.59,1.64,29.29,9.84,8.21,351.8,Very Poor
2024-11-28,,,0,,,,,9.84,8.21,,Severe
2024-11-29,,,0,,,,,7.99,0.78,,Severe
2024-11-29,180.82,333.63,12.3,30.01,25.9,0.9,37.78,7.99,0.78,346.9,Very Poor
2024-11-30,,,0,,,,,19.11,22.51,,Severe
2024-11-30,208.03,384.85,12.72,24.74,23.5,2.09,24.57,19.11,22.51,367.8,Very Poor
2024-12-01,,,0,,,,,19.27,21.2,,Severe
2024-12-01,146.62,256.58,8.02,30.36,22.67,1.27,22.63,19.27,21.2,320.7,Very Poor
2024-12-02,118.3,212.74,17.67,21.42,24.3,0.94,23.05,14.78,26.21,294.2,Poor
2024-12-02,,,0,,,,,14.78,26.21,,Severe
2024-12-03,135.92,253.28,16.82,17.38,21.12,1.06,21.56,7.22,26.18,312.5,Very Poor
2024-12-03,,,0,,,,,7.22,26.18,,Severe
2024-12-04,71.44,160.97,3.05,26.15,14.67,0.71,40.05,1.63,8.47,140.8,Moderate
2024-12-04,,,0,,,,,1.63,8.47,,Severe
2024-12-05,,,0,,,,,17.14,10.69,,Severe
2024-12-05,97.33,186.33,2.23,23.27,12.09,0.72,41.5,17.14,10.69,222.6,Poor
2024-12-06,121.25,220.24,15.13,23.83,22.71,0.97,39.89,19.09,22.41,301.2,Very Poor
2024-12-06,,,0,,,,,19.09,22.41,,Severe
2024-12-07,157.03,261.95,32.14,20.76,28.65,1.21,46.7,8.18,14.02,328.7,Very Poor
2024-12-07,,,0,,,,,8.18,14.02,,Severe
2024-12-08,180.62,269.18,68.2,2.41,51.86,1.34,63.04,16.44,8.35,346.8,Very Poor
2024-12-08,,,0,,,,,16.44,8.35,,Severe
2024-12-09,81.63,126.93,12.53,22.19,21.91,0.79,47.41,18.09,2.12,171.4,Moderate
2024-12-09,,,0,,,,,18.09,2.12,,Severe
2024-12-10,,,0,,,,,4.46,18.74,,Severe
2024-12-10,95.57,169.12,19.23,23.66,28.21,0.82,12.58,4.46,18.74,216.6,Poor
2024-12-11,101.13,196.25,19.81,27.51,30.74,0.79,12.54,19.27,26.34,235.6,Poor
2024-12-11,,,0,,,,,19.27,26.34,,Severe
2024-12-12,172.57,268.25,34.64,26.2,42.1,1.12,43.57,6.33,8.28,340.6,Very Poor
2024-12-12,,,0,,,,,6.33,8.28,,Severe
2024-12-13,,,0,,,,,5.96,19.65,,Severe
2024-12-13,101.21,196.67,9.29,28.64,22.78,0.87,44.77,5.96,19.65,235.9,Poor
2024-12-14,,,0,,,,,9.86,4.94,,Severe
2024-12-14,146.91,221.45,13.99,25.38,24.88,0.94,45.47,9.86,4.94,320.9,Very Poor
2024-12-15,223.39,313.11,49.06,19.23,50.11,1.47,40.8,10.93,22.49,379.6,Very Poor
2024-12-15,,,0,,,,,10.93,22.49,,Severe
2024-12-16,313.96,431.48,76.47,15.99,70.12,2.22,45.58,6.21,8.76,426.0,Severe
2024-12-16,,,0,,,,,6.21,8.76,,Severe
2024-12-17,,,0,,,,,0.09,18.92,,Severe
2024-12-17,440.3,525.96,80.23,30.54,75.07,2.66,49.37,0.09,18.92,476.3,Severe
2024-12-18,393.86,505.65,58.73,26.45,61.82,2.51,33.64,17.03,13.66,457.8,Severe
2024-12-18,,,0,,,,,17.03,13.66,,Severe
2024-12-19,454.95,549.51,88.03,25.39,80.82,3.2,40.39,14.02,23.18,482.1,Severe
2024-12-19,,,0,,,,,14.02,23.18,,Severe
2024-12-20,,,0,,,,,19.79,21.92,,Severe
2024-12-20,302.16,371.78,40,27.13,46.95,2.01,25.39,19.79,21.92,421.3,Severe
2024-12-21,,,0,,,,,9.15,20.55,,Severe
2024-12-21,228.02,330.12,44.98,23.09,48.85,1.77,28.55,9.15,20.55,383.1,Very Poor
2024-12-22,,,0,,,,,19.69,1.39,,Severe
2024-12-22,338.79,427.67,103.95,23.28,91.43,2.88,44.58,19.69,1.39,435.9,Severe
2024-12-23,,,0,,,,,7.77,1.19,,Severe
2024-12-23,352.28,408.31,43.61,32.14,52.28,1.76,18.7,7.77,1.19,441.3,Severe
2024-12-24,,,0,,,,,2.0,11.56,,Severe
2024-12-24,198.04,247.65,22.06,22.47,29.88,0.25,19.42,2.0,11.56,360.1,Very Poor
2024-12-25,190.54,254.94,41.81,19.23,44.23,0.27,21.42,0.72,7.35,354.4,Very Poor
2024-12-25,,,0,,,,,0.72,7.35,,Severe
2024-12-26,188.16,257.84,32.33,18.47,36.11,0.4,25.77,14.57,28.83,352.5,Very Poor
2024-12-26,,,0,,,,,14.57,28.83,,Severe
2024-12-27,123.01,153.32,24.93,13.82,27.63,0.41,18.48,2.14,29.11,302.5,Very Poor
2024-12-27,,,0,,,,,2.14,29.11,,Severe
2024-12-28,80.48,105.64,28.05,13.25,29.85,0.33,10.97,17.82,6.96,167.5,Moderate
2024-12-28,,,0,,,,,17.82,6.96,,Severe
2024-12-29,,,0,,,,,8.6,10.23,,Severe
2024-12-29,74.46,119.38,25.33,11.59,26.75,0.08,22.35,8.6,10.23,146.9,Moderate
2024-12-30,,,0,,,,,7.31,26.75,,Severe
2024-12-30,81.31,127.57,11.62,12.87,16.3,0.45,28.42,7.31,26.75,170.3,Moderate
2024-12-31,,,0,,,,,7.99,5.71,,Severe
2024-12-31,154.63,242.95,13.31,13.31,17.9,0.57,26.8,7.99,5.71,326.8,Very Poor
2025-01-01,,,0,,,,,,,,Severe
2025-01-01,138.33,216.01,19.66,11.68,22.2,0.68,22.55,,,314.3,Very Poor
2025-01-02,172.79,262.59,16.59,11.69,19.71,0.75,24.61,,,340.7,Very Poor
2025-01-02,,,0,,,,,,,,Severe
2025-01-03,,,0,,,,,,,,Severe
2025-01-03,235.63,362.23,24.64,14.03,27.5,1.4,19.11,,,389.0,Very Poor
2025-01-04,217.73,326.44,33.85,17.47,36.81,1.82,19.69,,,375.2,Very Poor
2025-01-04,,,0,,,,,,,,Severe
2025-01-05,153.82,234.52,16.86,13.04,20.64,1.0,27.74,,,326.2,Very Poor
2025-01-05,,,0,,,,,,,,Severe
2025-01-06,,,0,,,,,,,,Severe
2025-01-06,150.84,223.96,15.97,12.19,19.46,0.8,22.8,,,323.9,Very Poor
2025-01-07,,,0,,,,,,,,Severe
2025-01-07,117.94,185.82,10.03,12.19,14.64,0.56,30.41,,,293.0,Poor
2025-01-08,130.98,224.63,26.41,12.02,27.86,0.72,28.2,,,308.7,Very Poor
2025-01-08,,,0,,,,,,,,Severe
2025-01-09,325.21,474.7,57.9,11.85,53.38,1.63,21.62,,,430.5,Severe
2025-01-09,,,0,,,,,,,,Severe
2025-01-10,,,0,,,,,,,,Severe
2025-01-10,240.53,348.44,34.5,11.62,34.22,1.39,20.39,,,392.7,Very Poor
2025-01-11,142.69,196.24,16.36,12.49,19.94,0.97,22.94,,,317.6,Very Poor
2025-01-11,,,0,,,,,,,,Severe
2025-01-12,123.76,180.23,20.24,10.41,21.99,0.73,16.69,,,303.1,Very Poor
2025-01-12,,,0,,,,,,,,Severe
2025-01-13,93.33,143.44,16.71,10.5,19.17,0.49,17.1,,,209.0,Poor
2025-01-13,,,0,,,,,,,,Severe
2025-01-14,,,0,,,,,,,,Severe
2025-01-14,150.41,235.51,15.87,11.56,19.05,0.61,23.67,,,323.6,Very Poor
2025-01-15,,,0,,,,,,,,Severe
2025-01-15,284.05,405.64,61.88,7.14,54.09,1.95,9.83,,,414.1,Severe
2025-01-16,,,0,,,,,,,,Severe
2025-01-16,185.22,252.05,20.25,14.02,23.92,0.91,13.3,,,350.3,Very Poor
2025-01-17,,,0,,,,,,,,Severe
2025-01-17,101.42,168.93,20.34,13.92,23.94,0.69,20.94,,,236.6,Poor
2025-01-18,,,0,,,,,,,,Severe
2025-01-18,141.91,225.58,10.67,15.66,17.0,0.43,40.86,,,317.0,Very Poor
2025-01-19,,,0,,,,,,,,Severe
2025-01-19,177.01,290.13,21.98,11.09,23.77,0.8,30.39,,,344.0,Very Poor
2025-01-20,124.38,195.04,19.79,10.85,21.81,0.69,32.54,,,303.6,Very Poor
2025-01-20,,,0,,,,,,,,Severe
2025-01-21,114.97,179.82,8.66,12.37,13.62,0.41,43.01,,,282.8,Poor
2025-01-21,,,0,,,,,,,,Severe
2025-01-22,116.31,228.07,16.41,12.11,19.78,0.44,27.77,,,287.4,Poor
2025-01-22,,,0,,,,,,,,Severe
2025-01-23,,,0,,,,,,,,Severe
2025-01-23,107.65,191.12,31.54,10.87,31.43,0.7,28.17,,,257.8,Poor
2025-01-24,,,0,,,,,,,,Severe
2025-01-24,87.01,161.05,11.15,19.73,19.56,0.28,36.37,,,189.8,Moderate
2025-01-25,84.39,166.7,6.03,16.93,13.91,0.23,35.02,,,180.8,Moderate
2025-01-25,,,0,,,,,,,,Severe
2025-01-26,77.23,205.53,8.35,18.67,16.72,0.36,31.47,,,170.5,Moderate
2025-01-26,,,0,,,,,,,,Severe
2025-01-27,,,0,,,,,,,,Severe
2025-01-27,78.51,221.55,14.52,21.7,23.35,0.58,27.92,,,181.1,Moderate
2025-01-28,,,0,,,,,,,,Severe
2025-01-28,108.8,269.16,12.9,25.48,24.04,0.65,33.15,,,261.8,Poor
2025-01-29,164.14,345.58,34.6,28.38,43.22,1.03,39.87,,,334.1,Very Poor
2025-01-29,,,0,,,,,,,,Severe
2025-01-30,,,0,,,,,,,,Severe
2025-01-30,176.12,351.81,23.89,27.28,33.94,0.82,33.18,,,343.3,Very Poor
2025-01-31,,,0,,,,,,,,Severe
2025-01-31,167.69,334.34,56.98,19.1,56.49,1.32,30.61,,,336.8,Very Poor
2025-02-01,,,0,,,,,,,,Severe
2025-02-01,109,229.2,24.22,20.13,30.4,1.22,18.43,,,262.4,Poor
2025-02-02,114.92,214.02,21.38,18.14,27.03,0.82,17.44,,,282.7,Poor
2025-02-02,,,0,,,,,,,,Severe
2025-02-03,77.1,168.11,15.52,18.74,22.59,0.68,23.1,,,156.0,Moderate
2025-02-03,,,0,,,,,,,,Severe
2025-02-04,,,0,,,,,,,,Severe
2025-02-04,111.56,212.95,18.89,20.59,26.96,0.86,16.76,,,271.2,Poor
2025-02-05,73.82,175.95,15.96,18.13,22.62,0.74,23.04,,,150.8,Moderate
2025-02-05,,,0,,,,,,,,Severe
2025-02-06,60.98,125.95,7.87,24.7,19.54,0.53,33.16,,,117.6,Moderate
2025-02-06,,,0,,,,,,,,Severe
2025-02-07,,,0,,,,,,,,Severe
2025-02-07,54.86,153.76,3.04,7.81,6.63,0.44,35.02,,,136.1,Moderate
2025-02-08,67.19,175.53,2.26,5.64,4.84,0.58,29.71,,,150.5,Moderate
2025-02-08,,,0,,,,,,,,Severe
2025-02-09,,,0,,,,,,,,Severe
2025-02-09,99.01,235.27,2.46,5.65,5.0,0.95,30.74,,,228.3,Poor
2025-02-10,103.62,264.55,5.52,8.84,9.19,1.22,28.31,,,244.1,Poor
2025-02-10,,,0,,,,,,,,Severe
2025-02-11,,,0,,,,,,,,Severe
2025-02-11,98.38,242.85,32.66,14.75,34.39,1.37,28.63,,,226.2,Poor
2025-02-12,62.33,180.03,23.75,16.5,28.09,0.82,22.56,,,153.5,Moderate
2025-02-12,,,0,,,,,,,,Severe
2025-02-13,,,0,,,,,,,,Severe
2025-02-13,46.81,148.71,6.97,17.87,15.17,0.48,32.11,,,132.7,Moderate
2025-02-14,,,0,,,,,,,,Severe
2025-02-14,47,146.84,6.83,18.2,15.24,0.48,33.54,,,131.5,Moderate
2025-02-15,77.74,193.29,10.05,23.45,20.64,0.71,25.65,,,162.3,Moderate
2025-02-15,,,0,,,,,,,,Severe
2025-02-16,,,0,,,,,,,,Severe
2025-02-16,111.16,264.78,21.78,18.64,27.62,1.21,32.42,,,269.8,Poor
2025-02-17,,,0,,,,,,,,Severe
2025-02-17,90.14,207.64,31.77,15.77,34.22,1.1,30.07,,,171.9,Moderate
2025-02-18,,,0,,,,,,,,Severe
2025-02-18,81.29,190.96,23.33,16.21,27.59,1.03,19.65,,,170.3,Moderate
2025-02-19,72.92,178.61,23.45,16.36,27.76,0.98,26.06,,,152.6,Moderate
2025-02-19,,,0,,,,,,,,Severe
2025-02-20,72.88,158.96,13.72,13.55,18.21,0.78,29.1,,,141.6,Moderate
2025-02-20,,,0,,,,,,,,Severe
2025-02-21,,,0,,,,,,,,Severe
2025-02-21,73.93,152.82,8.38,15.6,15.11,0.81,20.33,,,145.1,Moderate
2025-02-22,,,0,,,,,,,,Severe
2025-02-22,46.84,100.58,7.08,19.64,16.21,0.77,17.22,,,77.8,Satisfactory
2025-02-23,,,0,,,,,,,,Severe
2025-02-23,58.25,128.07,11.6,20.57,20.37,0.77,18.47,,,119.0,Moderate
2025-02-24,,,0,,,,,,,,Severe
2025-02-24,73.59,155.62,14.2,22.12,23.31,0.89,20.25,,,144.0,Moderate
2025-02-25,,,0,,,,,,,,Severe
2025-02-25,81.13,188.38,30.89,19.07,35.26,1.09,21.51,,,169.7,Moderate
2025-02-26,,,0,,,,,,,,Severe
2025-02-26,127.82,289.03,81.68,21.24,73.01,1.68,28.6,,,306.2,Very Poor
2025-02-27,76.8,160.34,43.43,25.37,48.95,1.31,11.92,,,154.9,Moderate
2025-02-27,,,0,,,,,,,,Severe
2025-02-28,65.85,128.9,14.38,12.15,18.15,0.93,17.14,,,119.5,Moderate
2025-02-28,,,0,,,,,,,,Severe
2025-03-01,,,0,,,,,,,,Severe
2025-03-01,,,,,,,,,,,Severe
2025-03-02,,,0,,,,,,,,Severe
2025-03-02,,,,,,,,,,,Severe
2025-03-03,,,0,,,,,,,,Severe
2025-03-03,50.66,121.4,9.96,20.64,19.08,1.05,29.22,,,114.6,Moderate
2025-03-04,55.27,127.78,9.47,11.17,13.64,1.03,16.92,,,118.8,Moderate
2025-03-04,,,0,,,,,,,,Severe
2025-03-05,,,0,,,,,,,,Severe
2025-03-05,32.18,114.98,2.94,11.64,8.58,0.74,21.73,,,110.3,Moderate
2025-03-06,53.67,136.81,6.4,10.17,10.61,0.81,22.39,,,124.8,Moderate
2025-03-06,,,0,,,,,,,,Severe
2025-03-07,74.3,161.92,30.69,17.42,29.76,1.1,15.2,,,146.4,Moderate
2025-03-07,,,0,,,,,,,,Severe
2025-03-08,55.4,143.32,17.44,18.16,20.64,0.9,32.85,,,129.1,Moderate
2025-03-08,,,0,,,,,,,,Severe
2025-03-09,96.43,185.73,30.15,8.93,28.33,1.41,18.95,,,219.5,Poor
2025-03-09,,,0,,,,,,,,Severe
2025-03-10,,,0,,,,,,,,Severe
2025-03-10,108.8,205.08,16.54,12.93,16.4,1.32,21.89,,,261.8,Poor
2025-03-11,160.28,288.52,28.18,12.85,26.73,1.54,18.41,,,331.1,Very Poor
2025-03-11,,,0,,,,,,,,Severe
2025-03-12,,,0,,,,,,,,Severe
2025-03-12,86.72,165.88,12.56,5.32,13.04,1.19,11.25,,,188.8,Moderate
2025-03-13,,,0,,,,,,,,Severe
2025-03-13,73.91,150.87,10.16,5.77,11.33,1.07,15.44,,,145.1,Moderate
2025-03-14,,,0,,,,,,,,Severe
2025-03-14,100.09,167.98,20.83,4.62,17.9,1.41,16.71,,,232.0,Poor
2025-03-15,,,0,,,,,,,,Severe
2025-03-15,25.24,56.25,3.39,5.26,5.55,0.8,17.46,,,56.2,Satisfactory
2025-03-16,,,0,,,,,,,,Severe
2025-03-16,38.36,75.16,8.83,3.67,9.13,0.78,12.23,,,75.2,Satisfactory
2025-03-17,,,0,,,,,,,,Severe
2025-03-17,48.09,93.18,5.73,5.02,7.33,0.83,14.9,,,93.2,Satisfactory
2025-03-18,49.7,104.45,9.11,5.98,10.59,0.88,17.71,,,103.3,Moderate
2025-03-18,,,0,,,,,,,,Severe
2025-03-19,,,0,,,,,,,,Severe
2025-03-19,66.56,143.9,13.74,4.38,13.48,0.92,15.78,,,129.5,Moderate
2025-03-20,,,0,,,,,,,,Severe
2025-03-20,72.24,173.23,22.64,16.29,22.42,0.84,13.48,,,149.0,Moderate
2025-03-21,,,0,,,,,,,,Severe
2025-03-21,55.67,134.52,10.99,8.03,13.2,0.71,19.08,,,123.3,Moderate
2025-03-22,59.06,155.03,15.09,6.96,15.97,0.76,21.18,,,136.9,Moderate
2025-03-22,,,0,,,,,,,,Severe
2025-03-23,,,0,,,,,,,,Severe
2025-03-23,58.46,178.74,23.43,5.66,22.0,0.95,34.98,,,152.7,Moderate
2025-03-24,81.81,176.75,21.2,5.24,19.92,0.94,32.03,,,172.0,Moderate
2025-03-24,,,0,,,,,,,,Severe
2025-03-25,142.33,260.28,23.16,9.03,22.7,1.07,32.73,,,317.4,Very Poor
2025-03-25,,,0,,,,,,,,Severe
2025-03-26,60.15,177.92,12.26,6.61,13.48,0.87,32.97,,,152.1,Moderate
2025-03-26,,,0,,,,,,,,Severe
2025-03-27,98.07,269.72,38.51,9.97,34.18,1.22,10.06,,,225.1,Poor
2025-03-27,,,0,,,,,,,,Severe
2025-03-28,,,0,,,,,,,,Severe
2025-03-28,58.1,200.15,15.91,15.19,21.02,0.74,25.55,,,166.9,Moderate
2025-03-29,39.17,146.38,8.61,17.54,16.33,0.5,36.99,,,131.2,Moderate
2025-03-29,,,0,,,,,,,,Severe
2025-03-30,46.34,141.73,10.43,17.55,17.82,0.59,32.22,,,128.1,Moderate
2025-03-30,,,0,,,,,,,,Severe
2025-03-31,60.32,131.22,13.26,16.65,19.64,0.73,27.21,,,121.1,Moderate
2025-03-31,,,0,,,,,,,,Severe
2025-04-01,63.86,163.51,12.9,17.93,20.02,0.71,28.03,,,142.5,Moderate
2025-04-01,,,0,,,,,,,,Severe
2025-04-02,103.02,227.63,25.4,15.34,28.81,0.91,20.96,,,242.0,Poor
2025-04-02,,,0,,,,,,,,Severe
2025-04-03,,,0,,,,,,,,Severe
2025-04-03,85.35,186.97,27.67,15.04,30.49,1.11,26.26,,,184.1,Moderate
2025-04-04,79.48,219.14,33.81,13.49,34.67,1.14,25.17,,,179.5,Moderate
2025-04-04,,,0,,,,,,,,Severe
2025-04-05,60.83,162.46,14.26,18.65,21.52,0.64,30.76,,,141.8,Moderate
2025-04-05,,,0,,,,,,,,Severe
2025-04-06,,,0,,,,,,,,Severe
2025-04-06,88.46,203.71,18.43,15.44,23.2,0.71,32.71,,,194.7,Moderate
2025-04-07,96.51,260.29,40.58,15.98,41.46,1.21,35.67,,,219.8,Poor
2025-04-07,,,0,,,,,,,,Severe
2025-04-08,81.28,226.22,13.66,20.54,22.03,0.86,43.24,,,184.2,Moderate
2025-04-08,,,0,,,,,,,,Severe
2025-04-09,,,0,,,,,,,,Severe
2025-04-09,62.01,219.71,8.45,18.92,16.93,0.83,44.56,,,179.9,Moderate
2025-04-10,,,0,,,,,,,,Severe
2025-04-10,45.38,223.25,11.25,17.84,18.64,0.78,35.13,,,182.2,Moderate
2025-04-11,35.05,126.49,7.02,17.72,15.13,0.46,32.59,,,117.9,Moderate
